time,id,x,y
219,50,164.11457730044083,313.2658706776604
220,1,19.910127677797142,77.92528076796637
220,2,190.05653545142823,262.39807865882557
220,3,313.78151026664966,373.44959388637926
220,4,215.9943495942926,98.3790335903251
220,5,191.5790911796259,13.973257666841032
220,6,372.3987175450742,313.6487605450453
220,7,204.9051324970724,69.10945205553953
220,8,207.40018667787407,374.25650559891164
220,9,91.2982360415076,309.0824637294992
220,10,134.68383866546247,182.94908180943122
220,11,64.32818662766752,390.2755558773434
220,12,373.4613399480156,361.9559979991257
220,13,115.30474184252681,14.974078917697087
220,14,78.24025193832225,135.22536870115633
220,15,202.9056634320183,392.1454512982974
220,16,185.56195793795288,201.7935746578633
220,17,49.768445090775515,226.43796680898777
220,18,169.53128707255982,122.45493723437741
220,19,25.483619877803765,136.63588336181402
220,20,152.85323253226082,335.68205351275304
220,21,210.25905133742583,23.200375600300084
220,22,0.5710731196244101,263.91969002474093
220,23,33.33113774907992,319.404554039201
220,24,21.781754207028172,380.06641867177683
220,25,155.98521475667764,68.71775048443718
220,26,270.7642547985347,14.945486572085454
220,27,183.7485950156601,221.48839761106865
220,28,174.99076825023917,291.9262638726357
220,29,191.48196795754484,211.49952025477577
220,30,142.39579374550738,95.56089812605993
220,31,330.1563533783526,4.497233329457817
220,32,165.85655358082712,11.24416669562418
220,33,44.80646704841775,208.87235593233603
220,34,233.19637215781918,85.49290716534715
220,35,143.14802252763837,143.89700518233096
220,36,60.478463594054645,310.21639920738437
220,37,234.33702306914572,244.50189774247085
220,38,398.3101475878536,293.8703022573692
220,39,301.9979221153614,354.80227391314605
220,40,182.24579407828892,316.568669753077
220,41,134.81020616033283,266.95749034857386
220,42,110.02283233107661,62.20293740842395
220,43,307.88411908176226,98.42156523868191
220,44,395.906906533931,243.65387569762694
220,45,267.73590164193746,190.46388591908442
220,46,239.10327240525694,376.9199816279926
220,47,228.38400723244786,347.03283741135414
220,48,85.28856044576037,126.90340087755763
220,49,260.52368445738006,107.18240722313351
220,50,164.11457730044083,313.2658706776604
221,1,19.910127677797142,77.92528076796637
221,2,190.05653545142823,262.39807865882557
221,3,313.78151026664966,373.44959388637926
221,4,215.9943495942926,98.3790335903251
221,5,191.5790911796259,13.973257666841032
221,6,372.3987175450742,313.6487605450453
221,7,204.9051324970724,69.10945205553953
221,8,207.40018667787407,374.25650559891164
221,9,91.2982360415076,309.0824637294992
221,10,134.68383866546247,182.94908180943122
221,11,64.32818662766752,390.2755558773434
221,12,373.4613399480156,361.9559979991257
221,13,115.30474184252681,14.974078917697087
221,14,78.24025193832225,135.22536870115633
221,15,202.9056634320183,392.1454512982974
221,16,185.56195793795288,201.7935746578633
221,17,49.768445090775515,226.43796680898777
221,18,169.53128707255982,122.45493723437741
221,19,25.483619877803765,136.63588336181402
221,20,152.85323253226082,335.68205351275304
221,21,210.25905133742583,23.200375600300084
221,22,0.5710731196244101,263.91969002474093
221,23,33.33113774907992,319.404554039201
221,24,21.781754207028172,380.06641867177683
221,25,155.98521475667764,68.71775048443718
221,26,270.7642547985347,14.945486572085454
221,27,183.7485950156601,221.48839761106865
221,28,174.99076825023917,291.9262638726357
221,29,191.48196795754484,211.49952025477577
221,30,142.39579374550738,95.56089812605993
221,31,330.1563533783526,4.497233329457817
221,32,165.85655358082712,11.24416669562418
221,33,44.80646704841775,208.87235593233603
221,34,233.19637215781918,85.49290716534715
221,35,143.14802252763837,143.89700518233096
221,36,60.478463594054645,310.21639920738437
221,37,234.33702306914572,244.50189774247085
221,38,398.3101475878536,293.8703022573692
221,39,301.9979221153614,354.80227391314605
221,40,182.24579407828892,316.568669753077
221,41,134.81020616033283,266.95749034857386
221,42,110.02283233107661,62.20293740842395
221,43,307.88411908176226,98.42156523868191
221,44,395.906906533931,243.65387569762694
221,45,267.73590164193746,190.46388591908442
221,46,239.10327240525694,376.9199816279926
221,47,228.38400723244786,347.03283741135414
221,48,85.28856044576037,126.90340087755763
221,49,260.52368445738006,107.18240722313351
221,50,164.11457730044083,313.2658706776604
222,1,19.910127677797142,77.92528076796637
222,2,190.05653545142823,262.39807865882557
222,3,313.78151026664966,373.44959388637926
222,4,215.9943495942926,98.3790335903251
222,5,191.5790911796259,13.973257666841032
222,6,372.3987175450742,313.6487605450453
222,7,204.9051324970724,69.10945205553953
222,8,207.40018667787407,374.25650559891164
222,9,91.2982360415076,309.0824637294992
222,10,134.68383866546247,182.94908180943122
222,11,64.32818662766752,390.2755558773434
222,12,373.4613399480156,361.9559979991257
222,13,115.30474184252681,14.974078917697087
222,14,78.24025193832225,135.22536870115633
222,15,202.9056634320183,392.1454512982974
222,16,185.56195793795288,201.7935746578633
222,17,49.768445090775515,226.43796680898777
222,18,169.53128707255982,122.45493723437741
222,19,25.483619877803765,136.63588336181402
222,20,152.85323253226082,335.68205351275304
222,21,210.25905133742583,23.200375600300084
222,22,0.5710731196244101,263.91969002474093
222,23,33.33113774907992,319.404554039201
222,24,21.781754207028172,380.06641867177683
222,25,155.98521475667764,68.71775048443718
222,26,270.7642547985347,14.945486572085454
222,27,183.7485950156601,221.48839761106865
222,28,174.99076825023917,291.9262638726357
222,29,191.48196795754484,211.49952025477577
222,30,142.39579374550738,95.56089812605993
222,31,330.1563533783526,4.497233329457817
222,32,165.85655358082712,11.24416669562418
222,33,44.80646704841775,208.87235593233603
222,34,233.19637215781918,85.49290716534715
222,35,143.14802252763837,143.89700518233096
222,36,60.478463594054645,310.21639920738437
222,37,234.33702306914572,244.50189774247085
222,38,398.3101475878536,293.8703022573692
222,39,301.9979221153614,354.80227391314605
222,40,182.24579407828892,316.568669753077
222,41,134.81020616033283,266.95749034857386
222,42,110.02283233107661,62.20293740842395
222,43,307.88411908176226,98.42156523868191
222,44,395.906906533931,243.65387569762694
222,45,267.73590164193746,190.46388591908442
222,46,239.10327240525694,376.9199816279926
222,47,228.38400723244786,347.03283741135414
222,48,85.28856044576037,126.90340087755763
222,49,260.52368445738006,107.18240722313351
222,50,164.11457730044083,313.2658706776604
223,1,19.910127677797142,77.92528076796637
223,2,190.05653545142823,262.39807865882557
223,3,313.78151026664966,373.44959388637926
223,4,215.9943495942926,98.3790335903251
223,5,191.5790911796259,13.973257666841032
223,6,372.3987175450742,313.6487605450453
223,7,204.9051324970724,69.10945205553953
223,8,207.40018667787407,374.25650559891164
223,9,91.2982360415076,309.0824637294992
223,10,134.68383866546247,182.94908180943122
223,11,64.32818662766752,390.2755558773434
223,12,373.4613399480156,361.9559979991257
223,13,115.30474184252681,14.974078917697087
223,14,78.24025193832225,135.22536870115633
223,15,202.9056634320183,392.1454512982974
223,16,185.56195793795288,201.7935746578633
223,17,49.768445090775515,226.43796680898777
223,18,169.53128707255982,122.45493723437741
223,19,25.483619877803765,136.63588336181402
223,20,152.85323253226082,335.68205351275304
223,21,210.25905133742583,23.200375600300084
223,22,0.5710731196244101,263.91969002474093
223,23,33.33113774907992,319.404554039201
223,24,21.781754207028172,380.06641867177683
223,25,155.98521475667764,68.71775048443718
223,26,270.7642547985347,14.945486572085454
223,27,183.7485950156601,221.48839761106865
223,28,174.99076825023917,291.9262638726357
223,29,191.48196795754484,211.49952025477577
223,30,142.39579374550738,95.56089812605993
223,31,330.1563533783526,4.497233329457817
223,32,165.85655358082712,11.24416669562418
223,33,44.80646704841775,208.87235593233603
223,34,233.19637215781918,85.49290716534715
223,35,143.14802252763837,143.89700518233096
223,36,60.478463594054645,310.21639920738437
223,37,234.33702306914572,244.50189774247085
223,38,398.3101475878536,293.8703022573692
223,39,301.9979221153614,354.80227391314605
223,40,182.24579407828892,316.568669753077
223,41,134.81020616033283,266.95749034857386
223,42,110.02283233107661,62.20293740842395
223,43,307.88411908176226,98.42156523868191
223,44,395.906906533931,243.65387569762694
223,45,267.73590164193746,190.46388591908442
223,46,239.10327240525694,376.9199816279926
223,47,228.38400723244786,347.03283741135414
223,48,85.28856044576037,126.90340087755763
223,49,260.52368445738006,107.18240722313351
223,50,164.11457730044083,313.2658706776604
224,1,19.910127677797142,77.92528076796637
224,2,190.05653545142823,262.39807865882557
224,3,313.78151026664966,373.44959388637926
224,4,215.9943495942926,98.3790335903251
224,5,191.5790911796259,13.973257666841032
224,6,372.3987175450742,313.6487605450453
224,7,204.9051324970724,69.10945205553953
224,8,207.40018667787407,374.25650559891164
224,9,91.2982360415076,309.0824637294992
224,10,134.68383866546247,182.94908180943122
224,11,64.32818662766752,390.2755558773434
224,12,373.4613399480156,361.9559979991257
224,13,115.30474184252681,14.974078917697087
224,14,78.24025193832225,135.22536870115633
224,15,202.9056634320183,392.1454512982974
224,16,185.56195793795288,201.7935746578633
224,17,49.768445090775515,226.43796680898777
224,18,169.53128707255982,122.45493723437741
224,19,25.483619877803765,136.63588336181402
224,20,152.85323253226082,335.68205351275304
224,21,210.25905133742583,23.200375600300084
224,22,0.5710731196244101,263.91969002474093
224,23,33.33113774907992,319.404554039201
224,24,21.781754207028172,380.06641867177683
224,25,155.98521475667764,68.71775048443718
224,26,270.7642547985347,14.945486572085454
224,27,183.7485950156601,221.48839761106865
224,28,174.99076825023917,291.9262638726357
224,29,191.48196795754484,211.49952025477577
224,30,142.39579374550738,95.56089812605993
224,31,330.1563533783526,4.497233329457817
224,32,165.85655358082712,11.24416669562418
224,33,44.80646704841775,208.87235593233603
224,34,233.19637215781918,85.49290716534715
224,35,143.14802252763837,143.89700518233096
224,36,60.478463594054645,310.21639920738437
224,37,234.33702306914572,244.50189774247085
224,38,398.3101475878536,293.8703022573692
224,39,301.9979221153614,354.80227391314605
224,40,182.24579407828892,316.568669753077
224,41,134.81020616033283,266.95749034857386
224,42,110.02283233107661,62.20293740842395
224,43,307.88411908176226,98.42156523868191
224,44,395.906906533931,243.65387569762694
224,45,267.73590164193746,190.46388591908442
224,46,239.10327240525694,376.9199816279926
224,47,228.38400723244786,347.03283741135414
224,48,85.28856044576037,126.90340087755763
224,49,260.52368445738006,107.18240722313351
224,50,164.11457730044083,313.2658706776604
225,1,19.910127677797142,77.92528076796637
225,2,190.05653545142823,262.39807865882557
225,3,313.78151026664966,373.44959388637926
225,4,215.9943495942926,98.3790335903251
225,5,191.5790911796259,13.973257666841032
225,6,372.3987175450742,313.6487605450453
225,7,204.9051324970724,69.10945205553953
225,8,207.40018667787407,374.25650559891164
225,9,91.2982360415076,309.0824637294992
225,10,134.68383866546247,182.94908180943122
225,11,64.32818662766752,390.2755558773434
225,12,373.4613399480156,361.9559979991257
225,13,115.30474184252681,14.974078917697087
225,14,78.24025193832225,135.22536870115633
225,15,202.9056634320183,392.1454512982974
225,16,185.56195793795288,201.7935746578633
225,17,49.768445090775515,226.43796680898777
225,18,169.53128707255982,122.45493723437741
225,19,25.483619877803765,136.63588336181402
225,20,152.85323253226082,335.68205351275304
225,21,210.25905133742583,23.200375600300084
225,22,0.5710731196244101,263.91969002474093
225,23,33.33113774907992,319.404554039201
225,24,21.781754207028172,380.06641867177683
225,25,155.98521475667764,68.71775048443718
225,26,270.7642547985347,14.945486572085454
225,27,183.7485950156601,221.48839761106865
225,28,174.99076825023917,291.9262638726357
225,29,191.48196795754484,211.49952025477577
225,30,142.39579374550738,95.56089812605993
225,31,330.1563533783526,4.497233329457817
225,32,165.85655358082712,11.24416669562418
225,33,44.80646704841775,208.87235593233603
225,34,233.19637215781918,85.49290716534715
225,35,143.14802252763837,143.89700518233096
225,36,60.478463594054645,310.21639920738437
225,37,234.33702306914572,244.50189774247085
225,38,398.3101475878536,293.8703022573692
225,39,301.9979221153614,354.80227391314605
225,40,182.24579407828892,316.568669753077
225,41,134.81020616033283,266.95749034857386
225,42,110.02283233107661,62.20293740842395
225,43,307.88411908176226,98.42156523868191
225,44,395.906906533931,243.65387569762694
225,45,267.73590164193746,190.46388591908442
225,46,239.10327240525694,376.9199816279926
225,47,228.38400723244786,347.03283741135414
225,48,85.28856044576037,126.90340087755763
225,49,260.52368445738006,107.18240722313351
225,50,164.11457730044083,313.2658706776604
226,1,19.910127677797142,77.92528076796637
226,2,190.05653545142823,262.39807865882557
226,3,313.78151026664966,373.44959388637926
226,4,215.9943495942926,98.3790335903251
226,5,191.5790911796259,13.973257666841032
226,6,372.3987175450742,313.6487605450453
226,7,204.9051324970724,69.10945205553953
226,8,207.40018667787407,374.25650559891164
226,9,91.2982360415076,309.0824637294992
226,10,134.68383866546247,182.94908180943122
226,11,64.32818662766752,390.2755558773434
226,12,373.4613399480156,361.9559979991257
226,13,115.30474184252681,14.974078917697087
226,14,78.24025193832225,135.22536870115633
226,15,202.9056634320183,392.1454512982974
226,16,185.56195793795288,201.7935746578633
226,17,49.768445090775515,226.43796680898777
226,18,169.53128707255982,122.45493723437741
226,19,25.483619877803765,136.63588336181402
226,20,152.85323253226082,335.68205351275304
226,21,210.25905133742583,23.200375600300084
226,22,0.5710731196244101,263.91969002474093
226,23,33.33113774907992,319.404554039201
226,24,21.781754207028172,380.06641867177683
226,25,155.98521475667764,68.71775048443718
226,26,270.7642547985347,14.945486572085454
226,27,183.7485950156601,221.48839761106865
226,28,174.99076825023917,291.9262638726357
226,29,191.48196795754484,211.49952025477577
226,30,142.39579374550738,95.56089812605993
226,31,330.1563533783526,4.497233329457817
226,32,165.85655358082712,11.24416669562418
226,33,44.80646704841775,208.87235593233603
226,34,233.19637215781918,85.49290716534715
226,35,143.14802252763837,143.89700518233096
226,36,60.478463594054645,310.21639920738437
226,37,234.33702306914572,244.50189774247085
226,38,398.3101475878536,293.8703022573692
226,39,301.9979221153614,354.80227391314605
226,40,182.24579407828892,316.568669753077
226,41,134.81020616033283,266.95749034857386
226,42,110.02283233107661,62.20293740842395
226,43,307.88411908176226,98.42156523868191
226,44,395.906906533931,243.65387569762694
226,45,267.73590164193746,190.46388591908442
226,46,239.10327240525694,376.9199816279926
226,47,228.38400723244786,347.03283741135414
226,48,85.28856044576037,126.90340087755763
226,49,260.52368445738006,107.18240722313351
226,50,164.11457730044083,313.2658706776604
227,1,19.910127677797142,77.92528076796637
227,2,190.05653545142823,262.39807865882557
227,3,313.78151026664966,373.44959388637926
227,4,215.9943495942926,98.3790335903251
227,5,191.5790911796259,13.973257666841032
227,6,372.3987175450742,313.6487605450453
227,7,204.9051324970724,69.10945205553953
227,8,207.40018667787407,374.25650559891164
227,9,91.2982360415076,309.0824637294992
227,10,134.68383866546247,182.94908180943122
227,11,64.32818662766752,390.2755558773434
227,12,373.4613399480156,361.9559979991257
227,13,115.30474184252681,14.974078917697087
227,14,78.24025193832225,135.22536870115633
227,15,202.9056634320183,392.1454512982974
227,16,185.56195793795288,201.7935746578633
227,17,49.768445090775515,226.43796680898777
227,18,169.53128707255982,122.45493723437741
227,19,25.483619877803765,136.63588336181402
227,20,152.85323253226082,335.68205351275304
227,21,210.25905133742583,23.200375600300084
227,22,0.5710731196244101,263.91969002474093
227,23,33.33113774907992,319.404554039201
227,24,21.781754207028172,380.06641867177683
227,25,155.98521475667764,68.71775048443718
227,26,270.7642547985347,14.945486572085454
227,27,183.7485950156601,221.48839761106865
227,28,174.99076825023917,291.9262638726357
227,29,191.48196795754484,211.49952025477577
227,30,142.39579374550738,95.56089812605993
227,31,330.1563533783526,4.497233329457817
227,32,165.85655358082712,11.24416669562418
227,33,44.80646704841775,208.87235593233603
227,34,233.19637215781918,85.49290716534715
227,35,143.14802252763837,143.89700518233096
227,36,60.478463594054645,310.21639920738437
227,37,234.33702306914572,244.50189774247085
227,38,398.3101475878536,293.8703022573692
227,39,301.9979221153614,354.80227391314605
227,40,182.24579407828892,316.568669753077
227,41,134.81020616033283,266.95749034857386
227,42,110.02283233107661,62.20293740842395
227,43,307.88411908176226,98.42156523868191
227,44,395.906906533931,243.65387569762694
227,45,267.73590164193746,190.46388591908442
227,46,239.10327240525694,376.9199816279926
227,47,228.38400723244786,347.03283741135414
227,48,85.28856044576037,126.90340087755763
227,49,260.52368445738006,107.18240722313351
227,50,164.11457730044083,313.2658706776604
228,1,19.910127677797142,77.92528076796637
228,2,190.05653545142823,262.39807865882557
228,3,313.78151026664966,373.44959388637926
228,4,215.9943495942926,98.3790335903251
228,5,191.5790911796259,13.973257666841032
228,6,372.3987175450742,313.6487605450453
228,7,204.9051324970724,69.10945205553953
228,8,207.40018667787407,374.25650559891164
228,9,91.2982360415076,309.0824637294992
228,10,134.68383866546247,182.94908180943122
228,11,64.32818662766752,390.2755558773434
228,12,373.4613399480156,361.9559979991257
228,13,115.30474184252681,14.974078917697087
228,14,78.24025193832225,135.22536870115633
228,15,202.9056634320183,392.1454512982974
228,16,185.56195793795288,201.7935746578633
228,17,49.768445090775515,226.43796680898777
228,18,169.53128707255982,122.45493723437741
228,19,25.483619877803765,136.63588336181402
228,20,152.85323253226082,335.68205351275304
228,21,210.25905133742583,23.200375600300084
228,22,0.5710731196244101,263.91969002474093
228,23,33.33113774907992,319.404554039201
228,24,21.781754207028172,380.06641867177683
228,25,155.98521475667764,68.71775048443718
228,26,270.7642547985347,14.945486572085454
228,27,183.7485950156601,221.48839761106865
228,28,174.99076825023917,291.9262638726357
228,29,191.48196795754484,211.49952025477577
228,30,142.39579374550738,95.56089812605993
228,31,330.1563533783526,4.497233329457817
228,32,165.85655358082712,11.24416669562418
228,33,44.80646704841775,208.87235593233603
228,34,233.19637215781918,85.49290716534715
228,35,143.14802252763837,143.89700518233096
228,36,60.478463594054645,310.21639920738437
228,37,234.33702306914572,244.50189774247085
228,38,398.3101475878536,293.8703022573692
228,39,301.9979221153614,354.80227391314605
228,40,182.24579407828892,316.568669753077
228,41,134.81020616033283,266.95749034857386
228,42,110.02283233107661,62.20293740842395
228,43,307.88411908176226,98.42156523868191
228,44,395.906906533931,243.65387569762694
228,45,267.73590164193746,190.46388591908442
228,46,239.10327240525694,376.9199816279926
228,47,228.38400723244786,347.03283741135414
228,48,85.28856044576037,126.90340087755763
228,49,260.52368445738006,107.18240722313351
228,50,164.11457730044083,313.2658706776604
229,1,19.910127677797142,77.92528076796637
229,2,190.05653545142823,262.39807865882557
229,3,313.78151026664966,373.44959388637926
229,4,215.9943495942926,98.3790335903251
229,5,191.5790911796259,13.973257666841032
229,6,372.3987175450742,313.6487605450453
229,7,204.9051324970724,69.10945205553953
229,8,207.40018667787407,374.25650559891164
229,9,91.2982360415076,309.0824637294992
229,10,134.68383866546247,182.94908180943122
229,11,64.32818662766752,390.2755558773434
229,12,373.4613399480156,361.9559979991257
229,13,115.30474184252681,14.974078917697087
229,14,78.24025193832225,135.22536870115633
229,15,202.9056634320183,392.1454512982974
229,16,185.56195793795288,201.7935746578633
229,17,49.768445090775515,226.43796680898777
229,18,169.53128707255982,122.45493723437741
229,19,25.483619877803765,136.63588336181402
229,20,152.85323253226082,335.68205351275304
229,21,210.25905133742583,23.200375600300084
229,22,0.5710731196244101,263.91969002474093
229,23,33.33113774907992,319.404554039201
229,24,21.781754207028172,380.06641867177683
229,25,155.98521475667764,68.71775048443718
229,26,270.7642547985347,14.945486572085454
229,27,183.7485950156601,221.48839761106865
229,28,174.99076825023917,291.9262638726357
229,29,191.48196795754484,211.49952025477577
229,30,142.39579374550738,95.56089812605993
229,31,330.1563533783526,4.497233329457817
229,32,165.85655358082712,11.24416669562418
229,33,44.80646704841775,208.87235593233603
229,34,233.19637215781918,85.49290716534715
229,35,143.14802252763837,143.89700518233096
229,36,60.478463594054645,310.21639920738437
229,37,234.33702306914572,244.50189774247085
229,38,398.3101475878536,293.8703022573692
229,39,301.9979221153614,354.80227391314605
229,40,182.24579407828892,316.568669753077
229,41,134.81020616033283,266.95749034857386
229,42,110.02283233107661,62.20293740842395
229,43,307.88411908176226,98.42156523868191
229,44,395.906906533931,243.65387569762694
229,45,267.73590164193746,190.46388591908442
229,46,239.10327240525694,376.9199816279926
229,47,228.38400723244786,347.03283741135414
229,48,85.28856044576037,126.90340087755763
229,49,260.52368445738006,107.18240722313351
229,50,164.11457730044083,313.2658706776604
230,1,19.910127677797142,77.92528076796637
230,2,190.05653545142823,262.39807865882557
230,3,313.78151026664966,373.44959388637926
230,4,215.9943495942926,98.3790335903251
230,5,191.5790911796259,13.973257666841032
230,6,372.3987175450742,313.6487605450453
230,7,204.9051324970724,69.10945205553953
230,8,207.40018667787407,374.25650559891164
230,9,91.2982360415076,309.0824637294992
230,10,134.68383866546247,182.94908180943122
230,11,64.32818662766752,390.2755558773434
230,12,373.4613399480156,361.9559979991257
230,13,115.30474184252681,14.974078917697087
230,14,78.24025193832225,135.22536870115633
230,15,202.9056634320183,392.1454512982974
230,16,185.56195793795288,201.7935746578633
230,17,49.768445090775515,226.43796680898777
230,18,169.53128707255982,122.45493723437741
230,19,25.483619877803765,136.63588336181402
230,20,152.85323253226082,335.68205351275304
230,21,210.25905133742583,23.200375600300084
230,22,0.5710731196244101,263.91969002474093
230,23,33.33113774907992,319.404554039201
230,24,21.781754207028172,380.06641867177683
230,25,155.98521475667764,68.71775048443718
230,26,270.7642547985347,14.945486572085454
230,27,183.7485950156601,221.48839761106865
230,28,174.99076825023917,291.9262638726357
230,29,191.48196795754484,211.49952025477577
230,30,142.39579374550738,95.56089812605993
230,31,330.1563533783526,4.497233329457817
230,32,165.85655358082712,11.24416669562418
230,33,44.80646704841775,208.87235593233603
230,34,233.19637215781918,85.49290716534715
230,35,143.14802252763837,143.89700518233096
230,36,60.478463594054645,310.21639920738437
230,37,234.33702306914572,244.50189774247085
230,38,398.3101475878536,293.8703022573692
230,39,301.9979221153614,354.80227391314605
230,40,182.24579407828892,316.568669753077
230,41,134.81020616033283,266.95749034857386
230,42,110.02283233107661,62.20293740842395
230,43,307.88411908176226,98.42156523868191
230,44,395.906906533931,243.65387569762694
230,45,267.73590164193746,190.46388591908442
230,46,239.10327240525694,376.9199816279926
230,47,228.38400723244786,347.03283741135414
230,48,85.28856044576037,126.90340087755763
230,49,260.52368445738006,107.18240722313351
230,50,164.11457730044083,313.2658706776604
231,1,19.910127677797142,77.92528076796637
231,2,190.05653545142823,262.39807865882557
231,3,313.78151026664966,373.44959388637926
231,4,215.9943495942926,98.3790335903251
231,5,191.5790911796259,13.973257666841032
231,6,372.3987175450742,313.6487605450453
231,7,204.9051324970724,69.10945205553953
231,8,207.40018667787407,374.25650559891164
231,9,91.2982360415076,309.0824637294992
231,10,134.68383866546247,182.94908180943122
231,11,64.32818662766752,390.2755558773434
231,12,373.4613399480156,361.9559979991257
231,13,115.30474184252681,14.974078917697087
231,14,78.24025193832225,135.22536870115633
231,15,202.9056634320183,392.1454512982974
231,16,185.56195793795288,201.7935746578633
231,17,49.768445090775515,226.43796680898777
231,18,169.53128707255982,122.45493723437741
231,19,25.483619877803765,136.63588336181402
231,20,152.85323253226082,335.68205351275304
231,21,210.25905133742583,23.200375600300084
231,22,0.5710731196244101,263.91969002474093
231,23,33.33113774907992,319.404554039201
231,24,21.781754207028172,380.06641867177683
231,25,155.98521475667764,68.71775048443718
231,26,270.7642547985347,14.945486572085454
231,27,183.7485950156601,221.48839761106865
231,28,174.99076825023917,291.9262638726357
231,29,191.48196795754484,211.49952025477577
231,30,142.39579374550738,95.56089812605993
231,31,330.1563533783526,4.497233329457817
231,32,165.85655358082712,11.24416669562418
231,33,44.80646704841775,208.87235593233603
231,34,233.19637215781918,85.49290716534715
231,35,143.14802252763837,143.89700518233096
231,36,60.478463594054645,310.21639920738437
231,37,234.33702306914572,244.50189774247085
231,38,398.3101475878536,293.8703022573692
231,39,301.9979221153614,354.80227391314605
231,40,182.24579407828892,316.568669753077
231,41,134.81020616033283,266.95749034857386
231,42,110.02283233107661,62.20293740842395
231,43,307.88411908176226,98.42156523868191
231,44,395.906906533931,243.65387569762694
231,45,267.73590164193746,190.46388591908442
231,46,239.10327240525694,376.9199816279926
231,47,228.38400723244786,347.03283741135414
231,48,85.28856044576037,126.90340087755763
231,49,260.52368445738006,107.18240722313351
231,50,164.11457730044083,313.2658706776604
232,1,19.910127677797142,77.92528076796637
232,2,190.05653545142823,262.39807865882557
232,3,313.78151026664966,373.44959388637926
232,4,215.9943495942926,98.3790335903251
232,5,191.5790911796259,13.973257666841032
232,6,372.3987175450742,313.6487605450453
232,7,204.9051324970724,69.10945205553953
232,8,207.40018667787407,374.25650559891164
232,9,91.2982360415076,309.0824637294992
232,10,134.68383866546247,182.94908180943122
232,11,64.32818662766752,390.2755558773434
232,12,373.4613399480156,361.9559979991257
232,13,115.30474184252681,14.974078917697087
232,14,78.24025193832225,135.22536870115633
232,15,202.9056634320183,392.1454512982974
232,16,185.56195793795288,201.7935746578633
232,17,49.768445090775515,226.43796680898777
232,18,169.53128707255982,122.45493723437741
232,19,25.483619877803765,136.63588336181402
232,20,152.85323253226082,335.68205351275304
232,21,210.25905133742583,23.200375600300084
232,22,0.5710731196244101,263.91969002474093
232,23,33.33113774907992,319.404554039201
232,24,21.781754207028172,380.06641867177683
232,25,155.98521475667764,68.71775048443718
232,26,270.7642547985347,14.945486572085454
232,27,183.7485950156601,221.48839761106865
232,28,174.99076825023917,291.9262638726357
232,29,191.48196795754484,211.49952025477577
232,30,142.39579374550738,95.56089812605993
232,31,330.1563533783526,4.497233329457817
232,32,165.85655358082712,11.24416669562418
232,33,44.80646704841775,208.87235593233603
232,34,233.19637215781918,85.49290716534715
232,35,143.14802252763837,143.89700518233096
232,36,60.478463594054645,310.21639920738437
232,37,234.33702306914572,244.50189774247085
232,38,398.3101475878536,293.8703022573692
232,39,301.9979221153614,354.80227391314605
232,40,182.24579407828892,316.568669753077
232,41,134.81020616033283,266.95749034857386
232,42,110.02283233107661,62.20293740842395
232,43,307.88411908176226,98.42156523868191
232,44,395.906906533931,243.65387569762694
232,45,267.73590164193746,190.46388591908442
232,46,239.10327240525694,376.9199816279926
232,47,228.38400723244786,347.03283741135414
232,48,85.28856044576037,126.90340087755763
232,49,260.52368445738006,107.18240722313351
232,50,164.11457730044083,313.2658706776604
233,1,19.910127677797142,77.92528076796637
233,2,190.05653545142823,262.39807865882557
233,3,313.78151026664966,373.44959388637926
233,4,215.9943495942926,98.3790335903251
233,5,191.5790911796259,13.973257666841032
233,6,372.3987175450742,313.6487605450453
233,7,204.9051324970724,69.10945205553953
233,8,207.40018667787407,374.25650559891164
233,9,91.2982360415076,309.0824637294992
233,10,134.68383866546247,182.94908180943122
233,11,64.32818662766752,390.2755558773434
233,12,373.4613399480156,361.9559979991257
233,13,115.30474184252681,14.974078917697087
233,14,78.24025193832225,135.22536870115633
233,15,202.9056634320183,392.1454512982974
233,16,185.56195793795288,201.7935746578633
233,17,49.768445090775515,226.43796680898777
233,18,169.53128707255982,122.45493723437741
233,19,25.483619877803765,136.63588336181402
233,20,152.85323253226082,335.68205351275304
233,21,210.25905133742583,23.200375600300084
233,22,0.5710731196244101,263.91969002474093
233,23,33.33113774907992,319.404554039201
233,24,21.781754207028172,380.06641867177683
233,25,155.98521475667764,68.71775048443718
233,26,270.7642547985347,14.945486572085454
233,27,183.7485950156601,221.48839761106865
233,28,174.99076825023917,291.9262638726357
233,29,191.48196795754484,211.49952025477577
233,30,142.39579374550738,95.56089812605993
233,31,330.1563533783526,4.497233329457817
233,32,165.85655358082712,11.24416669562418
233,33,44.80646704841775,208.87235593233603
233,34,233.19637215781918,85.49290716534715
233,35,143.14802252763837,143.89700518233096
233,36,60.478463594054645,310.21639920738437
233,37,234.33702306914572,244.50189774247085
233,38,398.3101475878536,293.8703022573692
233,39,301.9979221153614,354.80227391314605
233,40,182.24579407828892,316.568669753077
233,41,134.81020616033283,266.95749034857386
233,42,110.02283233107661,62.20293740842395
233,43,307.88411908176226,98.42156523868191
233,44,395.906906533931,243.65387569762694
233,45,267.73590164193746,190.46388591908442
233,46,239.10327240525694,376.9199816279926
233,47,228.38400723244786,347.03283741135414
233,48,85.28856044576037,126.90340087755763
233,49,260.52368445738006,107.18240722313351
233,50,164.11457730044083,313.2658706776604
